POA_CODE_2021,SA2_CODE_2021,SA2_NAME_2021
3059,210051441,Craigieburn - Central
6642,511041290,Meekatharra
4703,308031220,Rockhampton Surrounds - West
4128,311061333,Slacks Creek
4817,318021470,Bohle Plains
4817,318021476,Gulliver - Currajong - Vincent
4285,311041570,Jimboomba - Glenlogan
2701,113031268,Wagga Wagga - North
2825,105031106,Wellington
3429,210041541,Sunbury - West
2338,110041202,Tamworth - East
4034,302021030,Geebung
6710,510031271,Ashburton (WA)
5021,404011090,Beverley
4211,311011305,Beaudesert
7290,602021056,Hadspen - Carrick
7320,604011075,Acton - Upper Burnie
4110,303051075,Parkinson - Drewvale
4715,308011190,Central Highlands - East
2829,105011096,Walgett - Lightning Ridge
3670,204021064,Benalla Surrounds
3735,204021067,Wangaratta Surrounds
3355,201011008,Wendouree - Miners Rest
4818,318021482,Kirwan - West
2050,120021674,Annandale (NSW)
2905,801071073,Calwell
3754,209041528,Doreen - South
3752,209041436,South Morang - South
2484,112031552,Tweed Heads South
2116,125041719,Rosehill - Harris Park
4370,317011458,Toowoomba - West
2404,110021191,Inverell
4068,304021087,Brookfield - Kenmore Hills
4352,307031188,Stanthorpe Surrounds
2154,115011555,Castle Hill - North
2227,128011602,Caringbah
3213,203021488,Norlane
5171,403041083,McLaren Vale
2655,113011259,Narrandera
4825,315031410,Far Central West
2710,109021179,Wentworth-Balranald Region
3329,217031474,Corangamite - North
4816,318021486,Northern Beaches
2397,110021193,Inverell Surrounds - West
5611,406011135,Western
2300,111031229,Newcastle - Cooks Hill
2324,106031123,Seaham - Woodville
2207,119021367,Roselands
2120,121021406,Normanhurst - Thornleigh - Westleigh
3925,205031093,Wonthaggi - Inverloch
4032,304041098,Enoggera
0822,702011053,Tanami
2063,121011687,Willoughby
2067,121011683,Castle Cove - Northbridge
3751,209041225,Whittlesea
3029,213051468,Werribee - West
0822,701031032,Humpty Doo
2453,104021087,Dorrigo
4352,317011452,Middle Ridge
4723,308031207,Emu Park
5360,405011114,Nuriootpa
6317,509011231,Kojonup
2121,125021711,Carlingford - East
2656,113031271,Wagga Wagga Surrounds
2653,113031271,Wagga Wagga Surrounds
3429,210021232,Gisborne
4152,303021053,Coorparoo
4305,310031288,Ipswich - North
2480,112021245,Casino Surrounds
2155,115041625,Rouse Hill - Beaumont Hills
3029,213041360,Taylors Hill
2580,124011453,Lawson - Hazelbrook - Linden
2527,107031136,Albion Park - Macquarie Pass
2631,101031015,Cooma Surrounds
2714,109031182,Deniliquin
2259,102021055,Tuggerah - Kangy Angy
5047,403041077,Flagstaff Hill
3804,212021553,Berwick - South East
5331,407031163,Loxton Surrounds
3523,202031032,Bendigo Surrounds - North
4737,312021358,West Mackay
3114,211031268,Ringwood North
5114,402051053,Modbury Heights
6312,509031250,Wagin
4490,315031411,Far South West
2618,801011144,West Belconnen
7250,602011042,Newstead
7315,604011076,Burnie - Ulverstone Surrounds
3079,209011201,Ivanhoe East - Eaglemont
2033,117031647,Waterloo
4215,309031235,Arundel
6166,507021166,Fremantle - South
2557,127011726,Cobbitty - Bringelly
3046,210031535,Glenroy - East
4207,309071553,Ormeau (West) - Yatala
4344,307031188,Stanthorpe Surrounds
3250,217031473,Colac Surrounds
2787,103031073,Mudgee Surrounds - East
2229,128011603,Caringbah South
4407,307021179,Crows Nest - Rosalie
4054,304041101,Mitchelton
2484,112031251,Murwillumbah
5015,404021099,Largs Bay - Semaphore
2400,110021192,Inverell Surrounds - East
3264,217031474,Corangamite - North
4817,318021475,Garbutt - West End
2756,115021298,Galston - Laughtondale
2470,112021246,Goonellabah
4570,319051522,Burrum - Fraser
2900,801081093,Fisher
4216,309031237,Coombabah
4809,306021148,Gordonvale - Trinity
7304,603011065,Central Highlands
5717,405031121,Peterborough - Mount Remarkable
5540,405031121,Peterborough - Mount Remarkable
5009,404011097,Woodville - Cheltenham
3138,211051281,Mooroolbark
2131,120031393,Croydon Park - Enfield
4122,303031065,Upper Mount Gravatt
3107,207021159,Templestowe
2168,127021512,Cabramatta West - Mount Pritchard
4560,316071548,Nambour
4811,318021489,Townsville - South
0852,510011265,Kununurra
5600,406011134,West Coast (SA)
6035,505031255,Alkimos - Eglinton
2300,111031224,Hamilton - Broadmeadow
3767,211051282,Mount Dandenong - Olinda
5373,405011114,Nuriootpa
2765,116021629,Marsden Park - Shanes Park
4514,313021369,Wamuran
4670,319011497,Bundaberg North - Gooburrum
6229,501021007,Capel
2794,101061542,Yass Surrounds
7265,602031099,Flinders and Cape Barren Islands
4488,307011177,Roma Surrounds
2769,115041623,Box Hill - Nelson
2155,115041624,North Kellyville
6461,509021238,Dowerin
6018,505011082,Sorrento - Marmion
2007,117031639,Chippendale
3029,213051589,Wyndham Vale - North
2912,801041037,Crace
5164,403041073,Christie Downs
5153,401021004,Aldgate - Stirling
3953,205031089,Korumburra
3356,201031014,Beaufort
2144,125011710,Wentworth Point - Sydney Olympic Park
2564,123021704,Glenfield
2486,112031552,Tweed Heads South
4120,303041071,Tarragindi
4156,303031062,Mansfield (Qld)
6285,501011001,Augusta
6170,507031169,Wellard (West) - Bertram
4670,319011493,Bargara - Burnett Heads
4892,306031160,Johnstone
2104,122021422,Newport - Bilgola
2396,105031099,Coonabarabran
3026,213051464,Point Cook - East
3825,205041098,Yallourn North - Glengarry
3597,215031405,Swan Hill Surrounds
5630,406011130,Eyre Peninsula
4878,306021157,Woree
4405,307021180,Jondaryan
4380,317011449,Gowrie (Qld)
2850,103041079,Orange Surrounds
4211,309041242,Tamborine - Canungra
3377,215011387,Ararat Surrounds
5582,405041128,Yorke Peninsula - South
4402,319021509,Nanango
7178,603031073,Forestier - Tasman
6434,511031279,Kalgoorlie
4878,306011139,Clifton Beach - Kewarra Beach
3226,203031490,Ocean Grove
2623,101021611,Queanbeyan Surrounds
2539,101021611,Queanbeyan Surrounds
2482,112011243,Mullumbimby
3995,205031087,Foster
2756,115031300,Kurrajong Heights - Ebenezer
6055,504031062,Lockridge - Kiara
2153,116021630,Riverstone
7263,602031099,Flinders and Cape Barren Islands
2756,115041624,North Kellyville
3698,204031069,Bright - Mount Beauty
2232,128021535,Menai - Lucas Heights - Woronora
3744,204031071,Myrtleford
3336,213041575,Hillside
2580,101041018,Batemans Bay - South
4511,313021573,Caboolture - West
2154,115011290,Baulkham Hills - East
4121,303011050,Carina Heights
5330,407031163,Loxton Surrounds
6215,501021014,Harvey
3521,204011060,Seymour Surrounds
5115,402021034,Smithfield - Elizabeth North
3003,206041510,West Melbourne - Residential
2441,108041166,Wauchope
6070,504021051,Helena Valley - Koongamia
2831,105011093,Cobar
3030,213051585,Tarneit - South
4879,306031160,Johnstone
3753,210021235,Romsey
2913,801041048,Palmerston
2142,125031487,Yennora Industrial
4225,309021231,Currumbin - Tugun
3109,207021424,Doncaster East - North
2745,123011433,Camden - Ellis Lane
4575,316011415,Mountain Creek
6368,509021240,Merredin
4270,309071552,Ormeau (East) - Stapylton
2335,106021116,Maitland - North
4069,304021090,Kenmore
4370,307021179,Crows Nest - Rosalie
4051,304041101,Mitchelton
0810,701021021,Lyons (NT)
5168,403041083,McLaren Vale
2178,127011592,Badgerys Creek
3903,205021084,Lakes Entrance
4014,302031038,Northgate - Virginia
3444,202021031,Woodend
4104,303021052,Annerley
7009,601031021,West Moonah
2370,110021193,Inverell Surrounds - West
6065,505031303,Hocking - Pearsall
4390,307011174,Inglewood - Waggamba
5116,402021033,One Tree Hill
6068,504031056,Ballajura
3140,211051275,Chirnside Park
3352,201011001,Alfredton
7015,601011003,Old Beach - Otago
4110,303041069,Robertson
2227,,
4065,305031127,Newmarket
6532,511041286,Geraldton - East
7468,604031097,West Coast (Tas.)
6005,503021038,Mount Hawthorn - Leederville
3023,213011569,Deer Park
2303,111031224,Hamilton - Broadmeadow
4671,319011494,Branyan - Kensington
2840,105021097,Broken Hill
4014,305031123,Grange
3691,109011175,Albury Surrounds
7021,601021011,Rokeby
5066,403031069,Mitcham (SA)
6383,509021237,Cunderdin
2786,103031071,Lithgow Surrounds
3128,207031163,Box Hill
3134,211031265,Croydon Hills - Warranwood
2792,103041076,Blayney
3139,211051286,Yarra Valley
4673,308051530,Agnes Water - Miriam Vale
5267,407021157,Tatiara
2112,126021725,Ryde - South
2713,109021177,Hay
2062,121041417,North Sydney - Lavender Bay
3825,205011077,Mount Baw Baw Region
2232,128021609,Woronora Heights
2715,105021098,Far West
4510,313021368,Morayfield - East
2817,105011095,Nyngan - Warren
4695,308051535,Gladstone Hinterland
2207,119041379,Kogarah Bay - Carlton - Allawah
2620,801101137,Molonglo
2902,801101139,Wright
4874,315011397,Croydon - Etheridge
2065,121011685,Greenwich - Riverview
2609,801031032,Kowen
4127,311061329,Daisy Hill
2372,112011241,Evans Head
3335,213041577,Melton
4816,306031162,Wooroonooran
2260,102011029,Box Head - MacMasters Beach
2615,801101145,Molonglo - East
2161,125041718,Parramatta - South
2483,112011242,Lennox Head - Skennars Head
3030,213051584,Tarneit - North
3788,211011446,Boronia
4103,303041068,Moorooka
2818,105031099,Coonabarabran
3030,213051466,Point Cook - South
3987,212011548,Koo Wee Rup
3816,212011548,Koo Wee Rup
3556,201031017,Maryborough Surrounds
5222,407011145,Kangaroo Island
2153,115011553,Castle Hill - Central
2218,119031664,Hurstville - Central
4051,305031131,Wooloowin - Lutwyche
4030,305031131,Wooloowin - Lutwyche
2790,103041079,Orange Surrounds
2807,101061544,Young Surrounds
5353,406021141,Outback
6056,504031066,Midland - Guildford
3500,215021469,Mildura - North
3103,207031164,Box Hill North
4352,307021181,Millmerran
4723,308031223,Yeppoon
2261,102011041,Wamberal - Forresters Beach
2229,128011530,Miranda - Yowie Bay
6431,511031279,Kalgoorlie
5632,406011132,Le Hunte - Elliston
3334,201011482,Ballarat North - Invermay
5552,405041124,Kadina
2518,107041145,Corrimal - Tarrawanna - Bellambi
6516,509021239,Gingin - Dandaragan
0872,510021267,East Pilbara
4703,308031205,Berserker
4151,303011049,Carina
6033,505031257,Two Rocks
3523,216031419,Shepparton Surrounds - West
6172,507051187,Port Kennedy
3527,215031401,Gannawarra
3647,216031418,Shepparton Surrounds - East
3915,214021378,Flinders
2850,105031106,Wellington
4858,315011398,Kowanyama - Pormpuraaw
2660,109011175,Albury Surrounds
2611,801011011,Giralang
2472,112021245,Casino Surrounds
4122,303031061,Macgregor (Qld)
6401,509021238,Dowerin
2612,801051125,Duntroon
2620,801051124,Campbell
3224,203021044,Leopold
3447,202021028,Castlemaine Surrounds
7321,604011077,Burnie - Wivenhoe
3127,207011155,Surrey Hills (West) - Canterbury
2828,105011096,Walgett - Lightning Ridge
2786,124011451,Blue Mountains - North
3665,204011054,Alexandra
3379,201031014,Beaufort
2566,123021443,Minto - St Andrews
3051,206041506,North Melbourne
3377,215011386,Ararat
3024,213051583,Tarneit - Central
2155,116021633,Stanhope Gardens - Parklea
2646,109031183,Deniliquin Surrounds
2834,105011094,Coonamble
2137,120011673,Rhodes
3764,209041224,Wallan
0845,702051067,Katherine
2905,801071081,Isabella Plains
3269,217031475,Corangamite - South
4170,301031017,Murarrie
2199,125031479,Chester Hill - Sefton
3214,203021047,North Geelong - Bell Park
3234,203021488,Norlane
2216,119041382,Sans Souci - Ramsgate
6090,504031063,Malaga
3219,203021040,Geelong West - Hamlyn Heights
3146,207011150,Glen Iris - East
3991,205031093,Wonthaggi - Inverloch
4053,314011386,The Hills District
3700,204031492,Wodonga
4051,304041098,Enoggera
4341,317011451,Lockyer Valley - West
3489,215011394,Yarriambiack
2611,801011010,Fraser
3063,210051443,Craigieburn - South
4702,308031207,Emu Park
3690,109011172,Albury - East
6556,504021049,Chidlow
2652,113031268,Wagga Wagga - North
2769,116021632,Schofields - East
2294,111031231,Shortland - Jesmond
3570,202031033,Loddon
3865,205021086,Paynesville
3851,205051101,Maffra
3033,210011534,Keilor East
4104,303021059,Yeronga
2322,106031122,Raymond Terrace
4655,319051525,Maryborough Surrounds - South
7119,603011067,Southern Midlands
3023,213041359,Rockbank - Mount Cottrell
2537,114011283,Ulladulla Surrounds
6569,504021053,Mundaring
2525,107011134,Unanderra - Mount Kembla
2285,111021221,West Wallsend - Barnsley - Killingworth
5252,401021006,Lobethal - Woodside
2222,119031371,Oatley - Hurstville Grove
6105,504031057,Beechboro
3752,209041527,Doreen - North
3076,209041435,South Morang - North
2484,112031550,Banora Point
2153,125041493,Toongabbie - Constitution Hill
2168,127011593,Cecil Hills
7215,602031064,St Helens - Scamander
4341,317011448,Gatton
2120,121031412,Wahroonga (East) - Warrawee
4110,303041067,Coopers Plains
4378,307031188,Stanthorpe Surrounds
2208,119031665,Hurstville - North
2387,110031196,Moree Surrounds
2864,103041079,Orange Surrounds
2518,107041150,Woonona - Bulli - Russell Vale
5356,406021141,Outback
3027,213051587,Truganina - South East
3701,204031075,Yackandandah
2779,124011452,Katoomba - Leura
2611,801081093,Fisher
3222,203021040,Geelong West - Hamlyn Heights
3413,215011388,Horsham
5360,405011110,Barossa - Angaston
4109,303061077,Kuraby
4078,310041565,Augustine Heights - Brookwater
3352,201031013,Avoca
2567,123011700,Harrington Park
3303,217011420,Glenelg (Vic.)
0870,702011049,Mount Johns
4184,313051575,Scarborough - Newport
2441,108041619,Port Macquarie - East
4113,303031065,Upper Mount Gravatt
0839,701031031,Howard Springs
2229,128011531,Sylvania - Taren Point
2141,125011586,Lidcombe
2559,123021438,Claymore - Eagle Vale - Raby
6104,506021118,Belmont - Ascot - Redcliffe
3735,216021412,Moira
4557,316031428,Mooloolaba - Alexandra Headland
7020,601021012,South Arm
3633,216031418,Shepparton Surrounds - East
2620,801061130,Fyshwick
2281,111011212,Swansea - Caves Beach
3431,210041539,Diggers Rest
5019,404011096,West Lakes
7255,602031100,Scottsdale - Bridport
4821,318021583,Deeragun - Jensen
2097,122031430,Manly Vale - Allambie Heights
2615,801011025,Spence
2475,110021194,Tenterfield
7291,602031060,Longford
2663,113011257,Griffith Surrounds
3153,211011259,Wantirna
3233,203021043,Lara
2148,116031319,Rooty Hill - Minchinbury
2140,120031678,Burwood (NSW)
2000,117031333,Potts Point - Woolloomooloo
6313,509031250,Wagin
2026,118011346,Rose Bay - Vaucluse - Watsons Bay
3085,209011201,Ivanhoe East - Eaglemont
3451,202021026,Bendigo Surrounds - South
3152,211011449,The Basin
2161,125031487,Yennora Industrial
6506,509021241,Moora
2581,101051539,Goulburn
2463,104021091,Woolgoolga - Arrawarra
3321,217031476,Otway
4352,307021180,Jondaryan
3108,207021156,Bulleen
4012,305031119,Albion
2779,124021456,Blue Mountains - South
2217,119041382,Sans Souci - Ramsgate
3114,211031267,Ringwood East
2628,101031016,Jindabyne - Berridale
2627,101031016,Jindabyne - Berridale
4350,317011445,Cambooya - Wyreema
4343,317011445,Cambooya - Wyreema
3104,207031164,Box Hill North
5611,406011136,Whyalla
4343,307021181,Millmerran
2170,127031601,Warwick Farm
5350,402011025,Gawler - North
2030,118011340,Bondi Beach - North Bondi
2285,111031226,Maryland - Fletcher - Minmi
3054,206011106,Brunswick East
2112,126021722,Denistone
4574,319031513,Gympie - South
3135,211031451,Croydon - West
5434,406021141,Outback
2209,119011656,Greenacre - South
2069,121011683,Castle Cove - Northbridge
3555,202011025,White Hills - Ascot
2550,101041024,Eurobodalla Hinterland
3073,209021523,Reservoir - North East
3440,210021233,Macedon
4814,318021477,Heatley
3206,206051128,Albert Park
2450,104021087,Dorrigo
4121,303031063,Mount Gravatt
3172,212041316,Noble Park North
2533,107031139,Kiama Downs - Minnamurra
2153,116021632,Schofields - East
2830,105031106,Wellington
4490,307011177,Roma Surrounds
2606,801091107,O'Malley
5117,402011025,Gawler - North
2441,108041165,Port Macquarie Surrounds
0837,510011264,Halls Creek
2612,801051127,Reid
4344,307011174,Inglewood - Waggamba
4560,316061443,Maroochy Hinterland
2581,103011061,Oberon
2190,119011571,Bankstown - North
2387,110031195,Moree
3026,213051368,Werribee - South
2605,801111141,Namadgi
4054,304041104,Upper Kedron - Ferny Grove
4741,312021344,Eimeo - Rural View
2141,125011710,Wentworth Point - Sydney Olympic Park
2065,121041413,Cremorne - Cammeray
5066,401031012,Beaumont - Glen Osmond
2446,108041166,Wauchope
2490,112031550,Banora Point
2486,112031551,Terranora - North Tumbulgum
4424,307011175,Miles - Wandoan
0820,701021015,Charles Darwin
6062,505021302,Dianella - South
0852,702051065,Elsey
2380,105031099,Coonabarabran
6229,501021011,Davenport
6308,509031246,Brookton
4115,303051072,Algester
4110,303051072,Algester
2663,113031270,Wagga Wagga - West
2602,801051061,Watson
2151,125021478,Oatlands - Dundas Valley
5730,407031168,Renmark Surrounds
3204,208021182,Ormond - Glen Huntly
2210,119031665,Hurstville - North
4077,310011274,Inala - Richlands
5094,402041171,Mawson Lakes - Globe Derby Park
2404,110021192,Inverell Surrounds - East
2585,101061544,Young Surrounds
3272,203011035,Golden Plains - South
2145,116031317,Mount Druitt - Whalan
2250,102011038,Saratoga - Davistown
4344,307021181,Millmerran
2213,119011657,Panania (North) - Milperra
4227,309081262,Varsity Lakes
0810,701021027,Tiwi
3057,206011106,Brunswick East
2114,126021723,Eastwood
3370,201021010,Creswick - Clunes
3301,217011420,Glenelg (Vic.)
4670,319011500,Millbank - Avoca
2130,120031393,Croydon Park - Enfield
2720,113031264,Gundagai
7330,,
4877,306011139,Clifton Beach - Kewarra Beach
3380,215011394,Yarriambiack
2222,119031666,Mortdale - Oatley
2143,125011586,Lidcombe
0822,701031033,Koolpinyah
2721,103021065,Forbes
2250,102011037,Point Clare - Koolewong
3929,214021378,Flinders
2145,125031716,South Wentworthville
2477,112021244,Casino
2800,103041078,Orange - North
2171,127011596,Hoxton Park - Carnes Hill - Horningsea Park
4352,317011455,Rangeville
5091,401021003,Adelaide Hills
4160,301011006,Wellington Point
3226,203031051,Portarlington
6338,509011229,Gnowangerup
7301,602021056,Hadspen - Carrick
4712,308011190,Central Highlands - East
0880,702041064,Nhulunbuy
2508,107041147,Helensburgh
3250,217031472,Colac
3172,212041566,Keysborough - South
4754,312021348,Mount Pleasant - Glenella
